FACT-043761|2025-01-13 09:38:49|1343|1343|20072.92|0.00|0.00|0.00|20072.92|FACT|01|01|N/A|2025-01-13 09:38:49|00-047634|500205805|411939188|OC-10400905|Bs.|66.56|
FACT-043762|2025-01-13 09:42:32|1343|1343|48462.91|0.00|0.00|0.00|48462.91|FACT|01|01|N/A|2025-01-13 09:42:32|00-047635|500205805|411939188|OC-10400905|Bs.|66.56|
FACT-043763|2025-01-13 09:42:34|1343|1343|8064.04|0.00|0.00|0.00|8064.04|FACT|01|01|N/A|2025-01-13 09:42:34|00-047636|500205805|411939188|OC-10400905|Bs.|66.56|
FACT-043764|2025-01-13 09:55:29|1343|1343|22934.45|0.00|0.00|0.00|22934.45|FACT|01|01|N/A|2025-01-13 09:55:29|00-047637|500205805|411939188|OC-10400905|Bs.|66.56|
FACT-043765|2025-01-13 09:57:18|1343|1343|19205.90|0.00|0.00|0.00|19205.90|FACT|01|01|N/A|2025-01-13 09:57:18|00-047638|500205805|411939188|OC-111000925|Bs.|66.56|
FACT-043766|2025-01-13 09:58:58|1343|1343|23259.12|0.00|0.00|0.00|23259.12|FACT|01|01|N/A|2025-01-13 09:58:58|00-047639|500205805|411939188|OC-111000924|Bs.|66.56|
FACT-043767|2025-01-13 10:00:45|1343|1343|2557.79|0.00|0.00|0.00|2557.79|FACT|01|01|N/A|2025-01-13 10:00:45|00-047640|500205805|411939188|OC-111000924|Bs.|66.56|
FACT-043768|2025-01-13 10:40:59|1343|1343|89400.73|0.00|0.00|0.00|89400.73|FACT|01|01|N/A|2025-01-13 10:40:59|00-047641|500205805|411939188|OC-108001122|Bs.|66.56|
FACT-043769|2025-01-13 10:42:46|1343|1343|51017.85|0.00|0.00|0.00|51017.85|FACT|01|01|N/A|2025-01-13 10:42:46|00-047642|500205805|411939188|OC-1080001122|Bs.|66.56|
FACT-043770|2025-01-13 10:45:30|1343|1343|17147.60|0.00|0.00|0.00|17147.60|FACT|01|01|N/A|2025-01-13 10:45:30|00-047643|500205805|411939188|OC-1080001122|Bs.|66.56|
FACT-043771|2025-01-13 11:40:05|2138|2138|17205.20|0.00|0.00|0.00|17205.20|FACT|01|01|N/A|2025-01-13 11:40:05|00-047644|506181258|411939188||Bs.|66.56|
FACT-043772|2025-01-13 11:40:08|2138|2138|12604.43|49.59|316.28|0.00|12654.02|FACT|01|01|N/A|2025-01-13 11:40:08|00-047645|506181258|411939188||Bs.|66.56|
FACT-043773|2025-01-13 11:43:38|1343|1343|21740.16|0.00|0.00|0.00|21740.16|FACT|01|01|N/A|2025-01-13 11:43:38|00-047646|500205805|411939188|OC-111000924|Bs.|66.56|
FACT-043774|2025-01-13 12:35:56|81|81|6718.87|0.00|0.00|0.00|6718.87|FACT|01|01|N/A|2025-01-13 12:35:56|00-047647|410913800|411939188||Bs.|66.56|
FACT-043775|2025-01-13 12:37:19|1343|1343|61250.84|0.00|0.00|0.00|61250.84|FACT|01|01|N/A|2025-01-13 12:37:19|00-047648|500205805|411939188|OC-111000924|Bs.|66.56|
FACT-043776|2025-01-13 14:26:36|2054|2054|2122.94|0.00|0.00|0.00|2122.94|FACT|01|01|N/A|2025-01-13 14:26:36|00-047649|504168238|411939188||Bs.|66.56|
FACT-043777|2025-01-13 14:27:59|1897|1897|10299.91|0.00|0.00|0.00|10299.91|FACT|01|01|N/A|2025-01-13 14:27:59|00-047650|500441193|411939188||Bs.|66.56|
FACT-043778|2025-01-13 14:29:58|1897|1897|2937.06|0.00|0.00|0.00|2937.06|FACT|01|01|N/A|2025-01-13 14:29:58|00-047651|500441193|411939188||Bs.|66.56|
FACT-043779|2025-01-13 14:31:31|1897|1897|5549.59|0.00|0.00|0.00|5549.59|FACT|01|01|N/A|2025-01-13 14:31:31|00-047652|500441193|411939188||Bs.|66.56|
FACT-043780|2025-01-13 14:32:38|956|956|5941.60|0.00|0.00|0.00|5941.60|FACT|01|01|N/A|2025-01-13 14:32:38|00-047653|500271093|411939188||Bs.|66.56|
FACT-043781|2025-01-13 14:33:48|1931|1931|16867.78|0.00|0.00|0.00|16867.78|FACT|01|01|N/A|2025-01-13 14:33:48|00-047654|085019774|411939188||Bs.|66.56|
FACT-043782|2025-01-13 14:33:50|1931|1931|7196.89|0.00|0.00|0.00|7196.89|FACT|01|01|N/A|2025-01-13 14:33:50|00-047655|085019774|411939188||Bs.|66.56|
FACT-043783|2025-01-13 14:36:37|2031|2031|1707.96|0.00|0.00|0.00|1707.96|FACT|01|01|N/A|2025-01-13 14:36:37|00-047656|504896322|411939188||Bs.|66.56|
FACT-043784|2025-01-13 14:37:58|2142|2142|2630.05|0.00|0.00|0.00|2630.05|FACT|01|01|N/A|2025-01-13 14:37:58|00-047657|000640254|411939188||Bs.|66.56|
FACT-043785|2025-01-13 14:39:19|1897|1897|467.50|0.00|0.00|0.00|467.50|FACT|01|01|N/A|2025-01-13 14:39:19|00-047658|500441193|411939188||Bs.|66.56|
FACT-043786|2025-01-13 14:40:37|1897|1897|314.79|0.00|0.00|0.00|314.79|FACT|01|01|N/A|2025-01-13 14:40:37|00-047659|500441193|411939188||Bs.|66.56|
FACT-043787|2025-01-13 14:41:57|1897|1897|627.99|0.00|0.00|0.00|627.99|FACT|01|01|N/A|2025-01-13 14:41:57|00-047660|500441193|411939188||Bs.|66.56|
FACT-043788|2025-01-13 14:43:37|1897|1897|7425.56|0.00|0.00|0.00|7425.56|FACT|01|01|N/A|2025-01-13 14:43:37|00-047661|500441193|411939188||Bs.|66.56|
FACT-043789|2025-01-13 14:45:02|1735|1735|4585.72|0.00|0.00|0.00|4585.72|FACT|01|01|N/A|2025-01-13 14:45:02|00-047662|501557934|411939188||USD|66.56|
FACT-043790|2025-01-13 14:46:55|2088|2088|1874.65|0.00|0.00|0.00|1874.65|FACT|01|01|N/A|2025-01-13 14:46:55|00-047663|002255323|411939188||Bs.|66.56|
FACT-043791|2025-01-13 14:47:47|2050|2050|26824.96|0.00|0.00|0.00|26824.96|FACT|01|01|N/A|2025-01-13 14:47:47|00-047664|402109261|411939188||Bs.|66.56|
FACT-043792|2025-01-13 14:55:52|1897|1897|24524.15|0.00|0.00|0.00|24524.15|FACT|01|01|N/A|2025-01-13 14:55:52|00-047665|500441193|411939188||Bs.|66.56|
FACT-043793|2025-01-13 14:55:54|1897|1897|39615.84|0.00|0.00|0.00|39615.84|FACT|01|01|N/A|2025-01-13 14:55:54|00-047666|500441193|411939188||Bs.|66.56|
FACT-043794|2025-01-13 14:55:56|1897|1897|33534.02|0.00|0.00|0.00|33534.02|FACT|01|01|N/A|2025-01-13 14:55:56|00-047667|500441193|411939188||Bs.|66.56|
FACT-043795|2025-01-13 14:55:57|1897|1897|25776.43|30.47|200.43|0.00|25806.89|FACT|01|01|N/A|2025-01-13 14:55:57|00-047668|500441193|411939188||Bs.|66.56|
FACT-043796|2025-01-13 15:32:36|1242|1242|6120.12|0.00|0.00|0.00|6120.12|FACT|01|01|N/A|2025-01-13 15:32:36|00-047669|075301579|411939188||Bs.|66.56|
FACT-043797|2025-01-13 15:49:29|1298|1298|9823.78|0.00|0.00|0.00|9823.78|FACT|01|01|N/A|2025-01-13 15:49:29|00-047670|500521944|411939188||Bs.|66.56|
FACT-043798|2025-01-14 09:15:27|2114|2114|10589.54|0.00|0.00|0.00|10589.54|FACT|01|01|N/A|2025-01-14 09:15:27|00-047671|408640554|411939188||Bs.|66.56|
FACT-043799|2025-01-14 09:16:24|1898|1898|751.41|0.00|0.00|0.00|751.41|FACT|01|01|N/A|2025-01-14 09:16:24|00-047672|501983410|411939188||Bs.|66.56|
FACT-043800|2025-01-14 09:17:30|1898|1898|9256.90|0.00|0.00|0.00|9256.90|FACT|01|01|N/A|2025-01-14 09:17:30|00-047673|501983410|411939188||Bs.|66.56|
FACT-043801|2025-01-14 10:03:01|1992|1992|18915.62|0.00|0.00|0.00|18915.62|FACT|01|01|N/A|2025-01-14 10:03:01|00-047674|504622192|411939188||Bs.|66.56|
FACT-043802|2025-01-14 10:03:03|1992|1992|8902.87|0.00|0.00|0.00|8902.87|FACT|01|01|N/A|2025-01-14 10:03:03|00-047675|504622192|411939188||Bs.|66.56|
FACT-043803|2025-01-14 10:25:45|1992|1992|8902.83|0.00|0.00|0.00|8902.83|FACT|01|01|N/A|2025-01-14 10:25:45|00-047676|504622192|411939188||Bs.|66.56|
FACT-043804|2025-01-14 13:04:04|1900|1900|4002.75|0.00|0.00|0.00|4002.75|FACT|01|01|N/A|2025-01-14 13:04:04|00-047677|500314280|411939188||Bs.|66.56|
FACT-043805|2025-01-14 13:05:09|392|392|9459.17|0.00|0.00|0.00|9459.17|FACT|01|01|N/A|2025-01-14 13:05:09|00-047678|302781914|411939188||Bs.|66.56|
FACT-043806|2025-01-14 13:06:25|1922|1922|8838.73|0.00|0.00|0.00|8838.73|FACT|01|01|N/A|2025-01-14 13:06:25|00-047679|503727489|411939188||Bs.|66.56|
FACT-043807|2025-01-14 13:09:32|1992|1992|13620.59|19.98|131.47|0.00|13640.57|FACT|01|01|N/A|2025-01-14 13:09:32|00-047680|504622192|411939188||Bs.|66.56|
FACT-043808|2025-01-14 13:55:03|1817|1817|6474.71|0.00|0.00|0.00|6474.71|FACT|01|01|N/A|2025-01-14 13:55:03|00-047681|501990034|411939188||Bs.|66.56|
FACT-043809|2025-01-14 13:56:10|1817|1817|4715.39|0.00|0.00|0.00|4715.39|FACT|01|01|N/A|2025-01-14 13:56:10|00-047682|501990034|411939188||Bs.|66.56|
FACT-043810|2025-01-15 09:35:19|1817|1817|11287.13|0.00|0.00|0.00|11287.13|FACT|01|01|N/A|2025-01-15 09:35:19|00-047683|501990034|411939188||Bs.|66.56|
FACT-043811|2025-01-15 10:55:49|456|456|17540.52|0.00|0.00|0.00|17540.52|FACT|01|01|N/A|2025-01-15 10:55:49|00-047684|315742527|411939188||Bs.|66.56|
FACT-043812|2025-01-15 10:55:51|456|456|1058.37|0.00|0.00|0.00|1058.37|FACT|01|01|N/A|2025-01-15 10:55:51|00-047685|315742527|411939188||Bs.|66.56|
FACT-043813|2025-01-15 10:58:39|2107|2107|5100.53|0.00|0.00|0.00|5100.53|FACT|01|01|N/A|2025-01-15 10:58:39|00-047686|G200097434.|411939188||Bs.|66.56|
FACT-043814|2025-01-15 10:59:35|1735|1735|7776.12|0.00|0.00|0.00|7776.12|FACT|01|01|N/A|2025-01-15 10:59:35|00-047687|501557934|411939188||Bs.|66.56|
FACT-043815|2025-01-15 11:00:46|1996|1996|2270.45|0.00|0.00|0.00|2270.45|FACT|01|01|N/A|2025-01-15 11:00:46|00-047688|146464404|411939188||Bs.|66.56|
FACT-043816|2025-01-15 11:01:52|228|228|3792.03|0.00|0.00|0.00|3792.03|FACT|01|01|N/A|2025-01-15 11:01:52|00-047689|302501210|411939188||Bs.|66.56|
FACT-043817|2025-01-15 11:02:59|191|191|5223.15|0.00|0.00|0.00|5223.15|FACT|01|01|N/A|2025-01-15 11:02:59|00-047690|401865852|411939188||Bs.|66.56|
FACT-043818|2025-01-15 11:04:16|363|363|4783.56|0.00|0.00|0.00|4783.56|FACT|01|01|N/A|2025-01-15 11:04:16|00-047691|411283029|411939188||Bs.|66.56|
FACT-043819|2025-01-15 11:05:26|363|363|4897.29|0.00|0.00|0.00|4897.29|FACT|01|01|N/A|2025-01-15 11:05:26|00-047692|411283029|411939188||Bs.|66.56|
FACT-043820|2025-01-15 11:06:46|363|363|8983.40|0.00|0.00|0.00|8983.40|FACT|01|01|N/A|2025-01-15 11:06:46|00-047693|411283029|411939188||Bs.|66.56|
FACT-043821|2025-01-15 13:44:21|363|363|3038.86|0.00|0.00|0.00|3038.86|FACT|01|01|N/A|2025-01-15 13:44:21|00-047694|411283029|411939188||Bs.|66.56|
FACT-043822|2025-01-15 15:10:13|1897|1897|1856.71|0.00|0.00|0.00|1856.71|FACT|01|01|N/A|2025-01-15 15:10:13|00-047695|500441193|411939188||Bs.|66.56|
FACT-043823|2025-01-15 15:11:13|1897|1897|2028.95|0.00|0.00|0.00|2028.95|FACT|01|01|N/A|2025-01-15 15:11:13|00-047696|500441193|411939188||Bs.|66.56|
FACT-043824|2025-01-15 15:12:38|1640|1640|7032.87|0.00|0.00|0.00|7032.87|FACT|01|01|N/A|2025-01-15 15:12:38|00-047697|500998198|411939188||Bs.|66.56|
FACT-043825|2025-01-15 15:13:51|1643|1643|10003.53|0.00|0.00|0.00|10003.53|FACT|01|01|N/A|2025-01-15 15:13:51|00-047698|411569313|411939188||Bs.|66.56|
FACT-043826|2025-01-15 15:15:03|1897|1897|12055.84|0.00|0.00|0.00|12055.84|FACT|01|01|N/A|2025-01-15 15:15:03|00-047699|500441193|411939188||Bs.|66.56|
FACT-043827|2025-01-15 15:15:05|1897|1897|16569.98|0.00|0.00|0.00|16569.98|FACT|01|01|N/A|2025-01-15 15:15:05|00-047700|500441193|411939188||Bs.|66.56|
FACT-043828|2025-01-15 15:18:30|158|158|22243.02|0.00|0.00|0.00|22243.02|FACT|01|01|N/A|2025-01-15 15:18:30|00-047701|V044106600|411939188||Bs.|66.56|
FACT-043829|2025-01-15 15:19:22|456|456|5769.54|0.00|0.00|0.00|5769.54|FACT|01|01|N/A|2025-01-15 15:19:22|00-047702|315742527|411939188||Bs.|66.56|
FACT-043851|2025-01-16 16:06:52|2053|2053|34980.33|0.00|0.00|0.00|34980.33|FACT|01|01|N/A|2025-01-16 16:06:52|00-047724|001848134|411939188||Bs.|66.56|
FACT-043830|2025-01-16 13:32:12|1608|1608|9645.77|0.00|0.00|0.00|9645.77|FACT|01|01|N/A|2025-01-16 13:32:12|00-047703|500959834|411939188||Bs.|66.56|
FACT-043831|2025-01-16 14:18:45|2125|2125|20112.26|0.00|0.00|0.00|20112.26|FACT|01|01|N/A|2025-01-16 14:18:45|00-047704|501099537|411939188||Bs.|66.56|
FACT-043832|2025-01-16 14:20:27|1787|1787|7632.56|0.00|0.00|0.00|7632.56|FACT|01|01|N/A|2025-01-16 14:20:27|00-047705|503331178|411939188||Bs.|66.56|
FACT-043833|2025-01-16 14:21:47|1448|1448|3886.79|0.00|0.00|0.00|3886.79|FACT|01|01|N/A|2025-01-16 14:21:47|00-047706|400743907.|411939188||Bs.|66.56|
FACT-043834|2025-01-16 14:25:07|2082|2082|20040.86|60.60|420.86|0.00|20101.46|FACT|01|01|N/A|2025-01-16 14:25:07|00-047707|400743907..|411939188||Bs.|66.56|
FACT-043835|2025-01-16 14:26:29|1446|1446|16322.49|0.00|0.00|0.00|16322.49|FACT|01|01|N/A|2025-01-16 14:26:29|00-047708|400743907|411939188||Bs.|66.56|
FACT-043836|2025-01-16 14:26:31|1446|1446|3357.04|20.20|140.29|0.00|3377.24|FACT|01|01|N/A|2025-01-16 14:26:31|00-047709|400743907|411939188||Bs.|66.56|
FACT-043837|2025-01-16 14:29:04|1447|1447|12113.96|0.00|0.00|0.00|12113.96|FACT|01|01|N/A|2025-01-16 14:29:04|00-047710|400743907|411939188||Bs.|66.56|
FACT-043838|2025-01-16 14:30:25|1913|1913|13197.70|0.00|0.00|0.00|13197.70|FACT|01|01|N/A|2025-01-16 14:30:25|00-047711|294212913|411939188||Bs.|66.56|
FACT-043839|2025-01-16 14:30:26|1913|1913|4959.06|0.00|0.00|0.00|4959.06|FACT|01|01|N/A|2025-01-16 14:30:26|00-047712|294212913|411939188||Bs.|66.56|
FACT-043840|2025-01-16 14:32:38|1449|1449|11872.99|0.00|0.00|0.00|11872.99|FACT|01|01|N/A|2025-01-16 14:32:38|00-047713|400743907,|411939188||Bs.|66.56|
FACT-043841|2025-01-16 14:34:02|1736|1736|10843.96|0.00|0.00|0.00|10843.96|FACT|01|01|N/A|2025-01-16 14:34:02|00-047714|501594422|411939188||Bs.|66.56|
FACT-043842|2025-01-16 14:36:51|2050|2050|30656.53|0.00|0.00|0.00|30656.53|FACT|01|01|N/A|2025-01-16 14:36:51|00-047715|402109261|411939188||Bs.|66.56|
FACT-043843|2025-01-16 14:38:11|2010|2010|8363.63|0.00|0.00|0.00|8363.63|FACT|01|01|N/A|2025-01-16 14:38:11|00-047716|307741791|411939188||Bs.|66.56|
FACT-043844|2025-01-16 14:39:38|1377|1377|4584.48|0.00|0.00|0.00|4584.48|FACT|01|01|N/A|2025-01-16 14:39:38|00-047717|V0441066000|411939188||Bs.|66.56|
FACT-043845|2025-01-16 14:40:48|476|476|6100.31|0.00|0.00|0.00|6100.31|FACT|01|01|N/A|2025-01-16 14:40:48|00-047718|400612900|411939188||Bs.|66.56|
FACT-043846|2025-01-16 14:42:11|1917|1917|6493.25|0.00|0.00|0.00|6493.25|FACT|01|01|N/A|2025-01-16 14:42:11|00-047719|501057664|411939188||Bs.|66.56|
FACT-043847|2025-01-16 15:37:09|1830|1830|43138.82|0.00|0.00|0.00|43138.82|FACT|01|01|N/A|2025-01-16 15:37:09|00-047720|503387360|411939188||Bs.|66.56|
FACT-043848|2025-01-16 15:39:50|392|392|6258.65|0.00|0.00|0.00|6258.65|FACT|01|01|N/A|2025-01-16 15:39:50|00-047721|302781914|411939188||Bs.|66.56|
FACT-043849|2025-01-16 15:51:31|1538|1538|7735.50|0.00|0.00|0.00|7735.50|FACT|01|01|N/A|2025-01-16 15:51:31|00-047722|501547084|411939188||Bs.|66.56|
FACT-043850|2025-01-16 16:02:20|444|444|4388.43|0.00|0.00|0.00|4388.43|FACT|01|01|N/A|2025-01-16 16:02:20|00-047723|400914175|411939188||Bs.|66.56|
FACT-043852|2025-01-17 09:42:11|400|400|15653.86|0.00|0.00|0.00|15653.86|FACT|01|01|N/A|2025-01-17 09:42:11|00-047725|305827931|411939188||Bs.|66.56|
FACT-043853|2025-01-17 09:42:14|400|400|7625.33|0.00|0.00|0.00|7625.33|FACT|01|01|N/A|2025-01-17 09:42:14|00-047726|305827931|411939188||Bs.|66.56|
FACT-043854|2025-01-17 09:45:11|1941|1941|8606.11|0.00|0.00|0.00|8606.11|FACT|01|01|N/A|2025-01-17 09:45:11|00-047727|501077410|411939188||Bs.|66.56|
FACT-043855|2025-01-17 09:47:13|1747|1747|4281.14|0.00|0.00|0.00|4281.14|FACT|01|01|N/A|2025-01-17 09:47:13|00-047728|501143510|411939188||Bs.|66.56|
FACT-043856|2025-01-17 09:48:40|2034|2034|17387.01|0.00|0.00|0.00|17387.01|FACT|01|01|N/A|2025-01-17 09:48:40|00-047729|504063851|411939188||Bs.|66.56|
FACT-043857|2025-01-17 09:49:59|158|158|27844.23|0.00|0.00|0.00|27844.23|FACT|01|01|N/A|2025-01-17 09:49:59|00-047730|V044106600|411939188||Bs.|66.56|
FACT-043858|2025-01-17 09:51:41|1734|1734|43079.02|0.00|0.00|0.00|43079.02|FACT|01|01|N/A|2025-01-17 09:51:41|00-047731|502850252|411939188||Bs.|66.56|
FACT-043859|2025-01-17 10:18:49|1735|1735|48994.58|0.00|0.00|0.00|48994.58|FACT|01|01|N/A|2025-01-17 10:18:49|00-047732|501557934|411939188||Bs.|66.56|
FACT-043860|2025-01-17 10:18:50|1735|1735|1657.03|0.00|0.00|0.00|1657.03|FACT|01|01|N/A|2025-01-17 10:18:50|00-047733|501557934|411939188||Bs.|66.56|
FACT-043861|2025-01-17 10:26:10|158|158|15840.69|0.00|0.00|0.00|15840.69|FACT|01|01|N/A|2025-01-17 10:26:10|00-047734|V044106600|411939188||Bs.|66.56|
FACT-043862|2025-01-17 10:27:49|158|158|8074.36|0.00|0.00|0.00|8074.36|FACT|01|01|N/A|2025-01-17 10:27:49|00-047735|V044106600|411939188||Bs.|66.56|
FACT-043863|2025-01-17 11:00:24|850|850|27406.29|0.00|0.00|0.00|27406.29|FACT|01|01|N/A|2025-01-17 11:00:24|00-047736|V155899570|411939188||Bs.|66.56|
FACT-043864|2025-01-17 11:24:36|76|76|2666.67|0.00|0.00|0.00|2666.67|FACT|01|01|N/A|2025-01-17 11:24:36|00-047737|313048810|411939188||Bs.|66.56|
FACT-043865|2025-01-17 11:34:38|1342|1342|16533.17|0.00|0.00|0.00|16533.17|FACT|01|01|N/A|2025-01-17 11:34:38|00-047738|501558884|411939188||Bs.|66.56|
FACT-043866|2025-01-17 11:36:04|1342|1342|2958.58|0.00|0.00|0.00|2958.58|FACT|01|01|N/A|2025-01-17 11:36:04|00-047739|501558884|411939188||Bs.|66.56|
FACT-043867|2025-01-17 11:37:20|1342|1342|579.91|0.00|0.00|0.00|579.91|FACT|01|01|N/A|2025-01-17 11:37:20|00-047740|501558884|411939188||Bs.|66.56|
NC-003511|2025-01-17 14:31:05|1343|1343|1416.06|0.00|0.00|0.00|1416.06|FACT|01|01|N/A|2025-01-17 14:31:05|00-047741|500205805|411939188|Documento Asociado: FACT-043752|Bs.|66.56|
FACT-043868|2025-01-20 09:11:04|1779|1779|4531.23|0.00|0.00|0.00|4531.23|FACT|01|01|N/A|2025-01-20 09:11:04|00-047742|502311912|411939188||Bs.|66.56|
FACT-043869|2025-01-20 09:20:46|1242|1242|5028.94|0.00|0.00|0.00|5028.94|FACT|01|01|N/A|2025-01-20 09:20:46|00-047743|075301579|411939188||Bs.|66.56|
FACT-043870|2025-01-20 09:22:00|1943|1943|12430.89|0.00|0.00|0.00|12430.89|FACT|01|01|N/A|2025-01-20 09:22:00|00-047744|500980892.|411939188||Bs.|66.56|
FACT-043871|2025-01-20 09:22:02|1943|1943|2890.96|0.00|0.00|0.00|2890.96|FACT|01|01|N/A|2025-01-20 09:22:02|00-047745|500980892.|411939188||Bs.|66.56|
FACT-043872|2025-01-20 09:26:50|76|76|7332.99|0.00|0.00|0.00|7332.99|FACT|01|01|N/A|2025-01-20 09:26:50|00-047746|313048810|411939188||Bs.|66.56|
FACT-043873|2025-01-20 09:28:53|7|7|8302.16|0.00|0.00|0.00|8302.16|FACT|01|01|N/A|2025-01-20 09:28:53|00-047747|302849195|411939188||Bs.|66.56|
FACT-043874|2025-01-20 09:34:50|1992|1992|938.17|0.00|0.00|0.00|938.17|FACT|01|01|N/A|2025-01-20 09:34:50|00-047748|504622192|411939188||Bs.|66.56|
FACT-043875|2025-01-20 09:36:04|1897|1897|1063.99|0.00|0.00|0.00|1063.99|FACT|01|01|N/A|2025-01-20 09:36:04|00-047749|500441193|411939188||Bs.|66.56|
FACT-043876|2025-01-20 09:37:57|1897|1897|3740.03|0.00|0.00|0.00|3740.03|FACT|01|01|N/A|2025-01-20 09:37:57|00-047750|500441193|411939188||Bs.|66.56|
FACT-043877|2025-01-20 10:09:09|1897|1897|3357.04|0.00|0.00|0.00|3357.04|FACT|01|01|N/A|2025-01-20 10:09:09|00-047751|500441193|411939188||Bs.|66.56|
FACT-043878|2025-01-20 10:11:57|562|562|2956.24|0.00|0.00|0.00|2956.24|FACT|01|01|N/A|2025-01-20 10:11:57|00-047752|304154291|411939188||Bs.|66.56|
FACT-043879|2025-01-20 10:12:58|562|562|7906.15|0.00|0.00|0.00|7906.15|FACT|01|01|N/A|2025-01-20 10:12:58|00-047753|304154291|411939188||Bs.|66.56|
FACT-043880|2025-01-20 10:23:13|562|562|395.35|0.00|0.00|0.00|395.35|FACT|01|01|N/A|2025-01-20 10:23:13|00-047754|304154291|411939188||Bs.|66.56|
FACT-043881|2025-01-20 10:27:50|562|562|1861.50|0.00|0.00|0.00|1861.50|FACT|01|01|N/A|2025-01-20 10:27:50|00-047755|304154291|411939188||Bs.|66.56|
FACT-043882|2025-01-20 10:29:06|562|562|4886.99|0.00|0.00|0.00|4886.99|FACT|01|01|N/A|2025-01-20 10:29:06|00-047756|304154291|411939188||Bs.|66.56|
FACT-043883|2025-01-20 10:30:14|1893|1893|17109.77|0.00|0.00|0.00|17109.77|FACT|01|01|N/A|2025-01-20 10:30:14|00-047757|501216010|411939188||Bs.|66.56|
FACT-043884|2025-01-20 10:30:16|1893|1893|15023.82|0.00|0.00|0.00|15023.82|FACT|01|01|N/A|2025-01-20 10:30:16|00-047758|501216010|411939188||Bs.|66.56|
FACT-043885|2025-01-20 10:32:45|1897|1897|15716.35|0.00|0.00|0.00|15716.35|FACT|01|01|N/A|2025-01-20 10:32:45|00-047759|500441193|411939188||Bs.|66.56|
FACT-043886|2025-01-20 10:32:47|1897|1897|14544.40|0.00|0.00|0.00|14544.40|FACT|01|01|N/A|2025-01-20 10:32:47|00-047760|500441193|411939188||Bs.|66.56|
NC-003512|2025-01-20 13:54:18|2070|2070|6300.00|0.00|0.00|0.00|6300.00|FACT|01|01|N/A|2025-01-20 13:54:18|00-047763|305494312|411939188|Documento Asociado: FACT-041648|Bs.|66.56|
FACT-043887|2025-01-20 12:56:40|81|81|6973.67|0.00|0.00|0.00|6973.67|FACT|01|01|N/A|2025-01-20 12:56:40|00-047761|410913800|411939188||Bs.|66.56|
FACT-043888|2025-01-20 13:00:47|1902|1902|7929.61|0.00|0.00|0.00|7929.61|FACT|01|01|N/A|2025-01-20 13:00:47|00-047762|296902976|411939188||Bs.|66.56|
NC-003513|2025-01-20 13:59:15|1787|1787|823.12|0.00|0.00|0.00|823.12|FACT|01|01|N/A|2025-01-20 13:59:15|00-047764|503331178|411939188|Documento Asociado: FACT-041919|Bs.|66.56|
FACT-043889|2025-01-20 14:15:50|903|903|2996.31|0.00|0.00|0.00|2996.31|FACT|01|01|N/A|2025-01-20 14:15:50|00-047765|500190182|411939188||Bs.|66.56|
FACT-043890|2025-01-20 14:52:47|548|548|16309.50|0.00|0.00|0.00|16309.50|FACT|01|01|N/A|2025-01-20 14:52:47|00-047766|000202001|411939188|OC-21060126|Bs.|66.56|
FACT-043891|2025-01-20 15:02:20|548|548|196.50|0.00|0.00|0.00|196.50|FACT|01|01|N/A|2025-01-20 15:02:20|00-047767|000202001|411939188|OC-21062430|Bs.|66.56|
FACT-043892|2025-01-20 15:06:50|548|548|19257.00|0.00|0.00|0.00|19257.00|FACT|01|01|N/A|2025-01-20 15:06:50|00-047768|000202001|411939188|OC-21062431|Bs.|66.56|
FACT-043893|2025-01-20 15:17:19|548|548|196.50|0.00|0.00|0.00|196.50|FACT|01|01|N/A|2025-01-20 15:17:19|00-047769|000202001|411939188|OC-21066901|Bs.|66.56|
FACT-043894|2025-01-20 15:18:42|548|548|14344.50|0.00|0.00|0.00|14344.50|FACT|01|01|N/A|2025-01-20 15:18:42|00-047770|000202001|411939188|OC-21066902|Bs.|66.56|
FACT-043895|2025-01-20 15:20:27|548|548|196.50|0.00|0.00|0.00|196.50|FACT|01|01|N/A|2025-01-20 15:20:27|00-047771|000202001|411939188|OC-21070185|Bs.|66.56|
FACT-043896|2025-01-20 15:22:44|548|548|17292.00|0.00|0.00|0.00|17292.00|FACT|01|01|N/A|2025-01-20 15:22:44|00-047772|000202001|411939188|OC-21070186|Bs.|66.56|
FACT-043897|2025-01-20 15:24:19|548|548|23580.00|0.00|0.00|0.00|23580.00|FACT|01|01|N/A|2025-01-20 15:24:19|00-047773|000202001|411939188|OC-21073037|Bs.|66.56|
FACT-043898|2025-01-20 15:26:00|548|548|29278.50|0.00|0.00|0.00|29278.50|FACT|01|01|N/A|2025-01-20 15:26:00|00-047774|000202001|411939188|OC-21077383|Bs.|66.56|
FACT-043899|2025-01-21 08:38:51|562|562|3980.79|0.00|0.00|0.00|3980.79|FACT|01|01|N/A|2025-01-21 08:38:51|00-047775|304154291|411939188||Bs.|66.56|
FACT-043900|2025-01-21 08:43:50|562|562|2984.30|0.00|0.00|0.00|2984.30|FACT|01|01|N/A|2025-01-21 08:43:50|00-047776|304154291|411939188||Bs.|66.56|
FACT-043901|2025-01-21 08:45:17|562|562|17639.95|0.00|0.00|0.00|17639.95|FACT|01|01|N/A|2025-01-21 08:45:17|00-047777|304154291|411939188||Bs.|66.56|
